# overall_metrics
,overall
accuracy,0.5580851063829788
macro_f1_score,0.4797172658448031
macro_recall,0.515773180070008

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.542450138639693,0.061493765358659705,0.6809318914698543,0.7367329459128436
recall,0.620602049530316,0.33693379790940764,0.548363330175771,0.5571935426645379
f1-score,0.5758164682632776,0.10360481057886502,0.6069757495371472,0.632472034999923
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,2906.9,776.6,425.6,574.9
cycle,175.2,290.1,211.1,184.6
pt,924.3,1862.0,5210.0,1504.7
drive,1386.3,1792.7,1813.2,6281.8

# prob_derivative
,walk,cycle,pt,drive
age,0.015359785520422695,0.0034995974179181243,0.01608481490820182,-0.03494419745895891
distance,-0.36211129812229303,0.17245936022431702,0.20290495867803313,-0.013253022209645415
dur_walking,-0.45799170492912245,-0.33071430708136046,0.07733861328953928,0.7113674000784508
dur_cycling,0.09475844368352775,-0.021712197204280286,0.05012292341118441,-0.12316917102906946
dur_pt_access,-0.007966402470068652,0.03776812093299866,-0.0629347483305836,0.033133031340222475
dur_pt_inv,-0.05676376001857227,0.10335376233526085,-0.05473862472524127,0.00814862267154977
dur_pt_int_total,0.08675521859200222,0.011272172175881707,-0.04085777197331579,-0.05716961856754169
pt_n_interchanges,-0.006550651975566061,-0.0577073094379349,-0.014331480017898305,0.07858944189572006
dur_driving,0.07117525681868986,0.08357826464781269,0.12987448523276657,-0.2846280083888026
cost_transit,0.0361901308573362,0.02677802771130694,-0.07565212124922654,0.012683962630089645
cost_driving_total,0.06525267882216634,-0.06028866575815502,0.024832690956301768,-0.02979670427649413

# elasticity
,walk,cycle,pt,drive
age,-0.4984480019347301,-0.9060686793556265,-0.6788725990781704,0.4685029922939166
distance,-1.8480006964631586,0.6646155669528547,1.729249059515952,-1.6606276251661705
dur_walking,-3.0316439893326423,-6.21739907797963,-0.1927140769160235,4.6724379868530885
dur_cycling,1.0989628069524517,0.5646211286009036,0.9565935110482536,-1.066627890774964
dur_pt_access,-0.5025248820511804,0.46460687333778566,-2.1741677738239145,0.382156326830896
dur_pt_inv,-0.49433937540672385,0.6704989940763276,-1.8071959123083503,0.2716407057993077
dur_pt_int_total,0.13411167873975624,-0.100379287389154,-0.6195268995973493,0.15884482052979326
pt_n_interchanges,-0.5913726898156558,-0.0714809147738076,-0.41961069315829597,0.0431098645858749
dur_driving,0.28372538849346807,1.5678639987482392,1.662638712514578,-3.2783008088025296
cost_transit,-0.6941230544136153,0.20391689952549955,-0.7027831889604295,-0.504886658321385
cost_driving_total,0.01854273311544773,-0.05724437655879033,0.017281397319432918,-0.4971991815440186

# market share
,mean
walk,0.19671013206243515
cycle,0.18750303834676743
pt,0.2937237322330475
drive,0.32204963862895963

# value of time of driving
,VOT_drive
VOT_drive,-31.64388118441233

# value of time of pt
,VOT_pt
VOT_pt,-5.849236794367302

