# overall_metrics
,overall
accuracy,0.5568958966565349
macro_f1_score,0.47966806658048594
macro_recall,0.5116597786902489

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.5636878527216068,0.060335308858262104,0.6771897848028028,0.7232118940594687
recall,0.598654995730145,0.3361207897793264,0.5477423429112724,0.5641209863402519
f1-score,0.5794050318137195,0.10208049087558665,0.6043767275153948,0.6328100161172427
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,2804.1,764.2,458.8,656.9
cycle,164.4,289.4,215.4,191.8
pt,823.6,1881.1,5204.1,1592.2
drive,1198.1,1891.1,1824.9,6359.9

# prob_derivative
,walk,cycle,pt,drive
age,0.0039082955153366,0.006679939311468173,0.02188746804113977,-0.032475703380031924
distance,-0.45465272352871045,0.2116084152758535,0.08678746967853693,0.15625683885426397
dur_walking,-0.4238487221097542,-0.3591451630795304,0.23831851249058889,0.5446753727990127
dur_cycling,0.08436723250954199,-0.04394907769012992,0.060978947092057076,-0.10139710308289604
dur_pt_access,0.0012524312376378543,0.05001313964508127,-0.08552543593331861,0.034259865758949064
dur_pt_inv,-0.02913926505633478,0.08013018830757619,-0.08544853071954966,0.03445760730373261
dur_pt_int_total,0.04655013628882329,0.03957449354638077,-0.06915526926901386,-0.016969360382588054
pt_n_interchanges,0.05273015600092079,-0.09148810499401992,-0.0006564510778652363,0.03941439908796044
dur_driving,0.05193690017376051,0.13789157091790086,0.15420513065935554,-0.34403360107862196
cost_transit,0.006832451320818693,0.02430068515711536,-0.046230477696337875,0.015097340775789688
cost_driving_total,0.044182174617376856,-0.03457586939169117,0.024099649487522825,-0.0337059539811447

# elasticity
,walk,cycle,pt,drive
age,-0.37959206876997853,-1.3385009417842513,-0.06639585170864279,0.3861899611296346
distance,-1.5436471490988606,1.0222494441313128,0.01221818267048818,-0.026881225287981682
dur_walking,-2.478068083573879,-6.590056779500268,1.0586802775468467,2.9379444115503426
dur_cycling,1.0817640933294976,0.49619077791985694,0.5029593120086806,-0.9330376190192109
dur_pt_access,-0.5786021840797527,0.7452987417168158,-2.148455989407826,0.7752466105779755
dur_pt_inv,-0.6524864242834817,0.27414245937007503,-1.3370047321834952,0.511853779058847
dur_pt_int_total,-0.17139787102066367,-0.04338775274050302,-0.4501716233909945,0.16248259824291966
pt_n_interchanges,-0.1350865298501128,-0.15664166020726616,0.01375293366341953,-0.08452831896184608
dur_driving,0.382175728851924,1.7128604637300533,1.6206414744016358,-3.5847802709752257
cost_transit,-0.4897702389040637,0.3665698412593497,-0.29590033345556144,-0.20508499544606903
cost_driving_total,-0.03760491109388091,-0.1239482441794203,0.015221671143684317,-0.32433186866343416

# market share
,mean
walk,0.18521230220794677
cycle,0.19071599543094636
pt,0.2941438168287277
drive,0.32991530299186705

# value of time of driving
,VOT_drive
VOT_drive,213.95110072427096

# value of time of pt
,VOT_pt
VOT_pt,-5.591149452225598

