# overall_metrics
,overall
accuracy,0.7008358662613982
macro_f1_score,0.4965841233355067
macro_recall,0.4895523758176231

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.7892271662763466,0.14705882352941177,0.7528984658625132,0.6614783499871894
recall,0.35973526900085395,0.005807200929152149,0.6766656141458793,0.9160014191946071
f1-score,0.49420736178325264,0.0111731843575419,0.7127494456762751,0.7682065015249574
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,1685,14,898,2087
cycle,89,5,383,384
pt,245,13,6429,2814
drive,116,2,829,10327

# prob_derivative
,walk,cycle,pt,drive
age,0.003686884850572712,-0.0018417367306655154,0.023242021290577612,-0.025087168586765404
distance,-0.10256724562011468,-0.013868780816200339,0.1458270370508637,-0.0293910094232655
dur_walking,-0.2382251800702387,-0.07517299208523205,-0.029142093159716307,0.3425402690139101
dur_cycling,-0.006491784867897245,0.0072403967563986725,0.07609655599444609,-0.07684516759168702
dur_pt_access,0.003554073629418084,0.009899412423772017,-0.054069014165540566,0.040615526677161534
dur_pt_inv,-0.00789930861001161,0.0243151483507445,-0.07028058712203016,0.05386474614065361
dur_pt_int_total,0.01537421737324992,0.004071202975168995,-0.04272927791479502,0.023283856617932835
pt_n_interchanges,0.02427780815525098,0.0008218122518164853,-0.038101729361455346,0.013002108709377984
dur_driving,0.024041300842772617,0.0277916970024834,0.15701662619377454,-0.20884962391625908
cost_transit,0.01961771562773855,0.012589751366920365,-0.05609904549450384,0.023891577468525625
cost_driving_total,0.011537416544666895,0.0014052453503050645,0.020169029732841546,-0.033111691279686675

# elasticity
,walk,cycle,pt,drive
age,-0.39411318767874015,-0.6868443137078927,-0.2719314407893241,0.24757052553764078
distance,-0.5454909398259095,-0.2631266887439718,0.36516378043470427,-0.07447746814669176
dur_walking,-1.9429982024271426,-1.6327480635399654,-0.659985478175412,0.64632319322031
dur_cycling,0.18703939768956324,0.29896214967401186,0.42567576732354034,-0.2382986972741384
dur_pt_access,0.28145441834977,0.3077947679486626,-0.5816488019807106,0.19711716979878424
dur_pt_inv,-0.09054894923561567,0.2948506843760461,-0.3693647743298578,0.23074786688402893
dur_pt_int_total,-0.041143891531016615,-0.056954765290922214,-0.10259906103233102,0.04090335048266824
pt_n_interchanges,-0.038370843815369406,-0.03474458278667971,-0.0656325161484077,0.06732211622389211
dur_driving,0.5161376628599977,0.6757873726313848,0.8822651340428628,-0.6249735911766647
cost_transit,-0.03217646650237412,0.19947732955236205,-0.10076784796566784,-0.07037334529187739
cost_driving_total,0.014916503487561504,0.04715792029747311,0.06442924334076008,-0.14750478299092884

# market share
,mean
walk,0.10379011929035187
cycle,0.05204275622963905
pt,0.3232063949108124
drive,0.5209607481956482

# value of time of driving
,VOT_drive
VOT_drive,-44.61624364828903

# value of time of pt
,VOT_pt
VOT_pt,-13.427833961025495

