# overall_metrics
,overall
accuracy,0.7264437689969605
macro_f1_score,0.5409492090631567
macro_recall,0.5446654577890674

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.6642238507661559,0.2727272727272727,0.7848147695317276,0.7123358039186908
recall,0.6385567890691717,0.003484320557491289,0.6756130933585939,0.861007628171013
f1-score,0.6511374768694895,0.006880733944954127,0.726131221719457,0.7796474037187261
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,2991,4,428,1261
cycle,164,3,374,320
pt,740,3,6419,2339
drive,608,1,958,9707

# prob_derivative
,walk,cycle,pt,drive
age,-0.001502144654884781,-0.002596546086871206,0.01620759023454967,-0.01210889881212756
distance,-0.4089167404500124,-0.009562155794537605,0.17915162832360254,0.2393272661845613
dur_walking,-0.4811611399102587,-0.033346602157400415,0.0934927258776833,0.42101501584606993
dur_cycling,-0.022168548439544238,0.007109575785556739,0.026958097814617055,-0.011899124905094998
dur_pt_access,0.0025212317405947844,0.010559713044166568,-0.03974353188734822,0.0266625873426788
dur_pt_inv,-0.03023437945469526,0.016076498751442358,-0.03201646033213257,0.04617433969636331
dur_pt_int_total,0.07344961624809335,0.00045198881801790597,-0.0496004275679477,-0.024301177260508736
pt_n_interchanges,-0.030656612247815608,-0.0027581717608513596,-0.00920967464325532,0.04262445852975892
dur_driving,0.08234694347742359,0.033049724488755323,0.14383516186313489,-0.2592318297572808
cost_transit,0.016925218517585678,0.010338767405947379,-0.02321522532836111,-0.004048760329405536
cost_driving_total,0.026364540580059218,0.004991820372922753,0.006051492430778455,-0.037407853755412966

# elasticity
,walk,cycle,pt,drive
age,-0.31351107327548927,-0.38998235084506105,0.056234374222780645,0.29685764617944466
distance,-1.286639799807159,-0.5915289977049487,0.5160773932628728,0.025514126613894673
dur_walking,-1.9804082732154809,-1.3593796403937635,-0.028255312673827176,0.6211141374276484
dur_cycling,0.03844461145379805,0.1774415294827972,0.1932586452187464,-0.01284083053937734
dur_pt_access,0.46213951495273853,0.33710315500170634,-0.4776681929291371,0.19550319598379878
dur_pt_inv,0.3256268786938887,0.34208169634313546,-0.24224018767130537,0.19736805876075292
dur_pt_int_total,0.017129153031043825,-0.05030822757408076,-0.11879840957741016,0.05288571190110248
pt_n_interchanges,-0.06530425491191112,-0.051671953307119184,-0.0192938825697744,0.09483509087323787
dur_driving,0.6242381237245458,0.8802603568537594,0.9700084100837143,-0.7571356873098021
cost_transit,0.2586093655499436,0.2587842422158877,-0.09681401289262076,-0.11917787246781869
cost_driving_total,0.058856948942890175,0.0532705491311939,0.03681370896108865,-0.135619603964309

# market share
,mean
walk,0.1713017374277115
cycle,0.044468529522418976
pt,0.303215891122818
drive,0.48101603984832764

# value of time of driving
,VOT_drive
VOT_drive,74.4876232946992

# value of time of pt
,VOT_pt
VOT_pt,-2.5250792001416067

