# overall_metrics
,overall
accuracy,0.684354103343465
macro_f1_score,0.5222228892810247
macro_recall,0.5166609131135422

# class_specific_metrics
,walk,pt,cycle,drive
precision,0.6553094813867923,0.6888189222465766,0.1551331444315813,0.7015209879446133
recall,0.5491460290350128,0.7117356067782339,0.039024390243902446,0.7667376263970197
f1-score,0.5959627587564423,0.6994784627737647,0.06141558911696843,0.7320347464769235
support,4684.0,9501.0,861.0,11274.0

# confusion_matrix
,walk,pt,cycle,drive
walk,2572.2,740.4,18.2,1353.2
pt,575.8,6762.2,125.0,2038.0
cycle,153.2,377.6,33.6,296.6
drive,636.2,1950.0,43.6,8644.2

# prob_derivative
,walk,pt,cycle,drive
age,-0.0019297507930000634,0.03493932358883341,0.002887301724819536,-0.03589687563669926
distance,-0.3264338548392059,0.33288134273745373,-0.0015523889895574044,-0.004895100756063995
dur_walking,-0.48465422180831713,0.028875238615411143,-0.04674063796910221,0.5025196202007065
dur_cycling,0.07760483893957919,0.003162743157545878,0.023412055807647658,-0.10417963762329986
dur_pt_access,0.03055928745217564,-0.060337181658040556,0.004659172804902247,0.025118721066611394
dur_pt_inv,-0.0034964440518306526,-0.07320354799827325,0.014576921318062193,0.06212307142922212
dur_pt_int_total,0.010044727689495849,-0.025860212622745953,-0.002669024105714012,0.018484508997169635
pt_n_interchanges,0.03383406983757533,-0.061898506553055045,-0.004492795521284883,0.03255723256973172
dur_driving,-0.018739874324797543,0.21030317441737162,0.01531466057442679,-0.20687796131060937
cost_transit,0.039389893667767496,-0.01924546356815451,0.009842178261037081,-0.02998660713379829
cost_driving_total,-0.013374152637602933,-0.02294690600165827,-0.004607075611953094,0.0409281344447764

# elasticity
,walk,pt,cycle,drive
age,-0.03640602630385754,-0.2061808648392821,-0.5420414286372519,0.06885032033941664
distance,-1.71048610568208,1.3318517490924529,-1.1623798362476359,-0.6380318335652414
dur_walking,-3.114852122181805,-1.3725169422289776,-4.73248592481843,1.180668186760261
dur_cycling,1.1003702404937346,0.47375099367118617,2.1747213727152928,-0.07665162456688315
dur_pt_access,0.6064912625545498,-1.0448034329213884,-0.18821827069729397,0.2964265764325135
dur_pt_inv,0.5870155414899412,-0.6025286168998994,0.500156849146873,0.4190881449922884
dur_pt_int_total,-0.10380745695264211,-0.36281352243831694,-0.4585228182521304,0.04508543827785042
pt_n_interchanges,-0.009801340450076043,-0.15741133710020064,-0.21633873191128544,0.03157974755726545
dur_driving,0.14720669280346604,1.6996685650610959,1.5027743775077622,-1.1304685446806557
cost_transit,0.35137340470455747,0.1573499027110098,0.6615402438751238,-0.25595211906662363
cost_driving_total,-0.14970218255810164,0.017249980564181415,-0.2917666819977675,-0.31499471629177667

# market share
,walk,pt,cycle,drive
market_share,0.16605293452739717,0.3691143155097961,0.01982608176767826,0.4450036585330963

# value of time of driving
,VOT_drive
VOT_drive,-6.622970090146192

# value of time of pt
,VOT_pt
VOT_pt,3.7737664391524026

