# overall_metrics
,overall
accuracy,0.6514855623100304
macro_f1_score,0.5452469612661025
macro_recall,0.5754332205761141

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.5869151041666224,0.08313476449803997,0.7611915058291714,0.7834704179159707
recall,0.724338172502135,0.2787456445993032,0.6354594253236501,0.6631896398793684
f1-score,0.6472701402538332,0.1250321628802359,0.6918652845423432,0.7168202573879972
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3392.8,466.2,292.7,532.3
cycle,184.8,240.0,240.2,196.0
pt,849.2,1264.3,6037.5,1350.0
drive,1373.1,1055.8,1368.3,7476.8

# prob_derivative
,walk,cycle,pt,drive
age,-0.001538774795601184,0.014054147068670756,0.013731157894775227,-0.026246530394758154
distance,-0.33656630402054605,0.2392924137967371,0.06931767132712933,0.027956218526886394
dur_walking,-0.29444050490987056,-0.39763319831292276,0.25316961035423236,0.43890409308270995
dur_cycling,-0.03399444535730854,0.013639254272156376,0.03997540280147924,-0.019620211762106828
dur_pt_access,-0.005835625704642315,0.0423130966186518,-0.06427854139654798,0.02780107005959027
dur_pt_inv,-0.041481908292120784,0.08317736926721678,-0.07385952664858397,0.032164064981737926
dur_pt_int_total,0.014846576921573297,0.03626360978311102,-0.052808511573060254,0.001698324800745136
pt_n_interchanges,0.027408078860444725,-0.07453722993406604,0.005365454742700204,0.04176369620791728
dur_driving,0.04353240807902997,0.05533912157097021,0.13267371313150794,-0.23154524220273429
cost_transit,0.03320311128588378,0.005630537006910704,-0.0519766895923237,0.013143040839466814
cost_driving_total,0.017911469180534503,-0.0058333509429273536,0.02399057250689611,-0.036068690532229136

# elasticity
,walk,cycle,pt,drive
age,-0.12296215753007508,-0.668448769144615,0.08087277859495415,0.23636692263721157
distance,-0.6834611189544374,2.0066091372423713,0.11801661461699355,-0.192124650821312
dur_walking,-1.141548381240525,-5.088556356439558,0.6624510859186671,1.3418889939776693
dur_cycling,-0.052090200837429726,0.5261087393791253,0.21190674004255772,-0.16224817647225664
dur_pt_access,0.08253573049276938,0.4890369759904253,-0.6601262937321263,0.19508295152971689
dur_pt_inv,-0.060085944666453096,0.5916793807619155,-0.453937808572756,0.16528500408267682
dur_pt_int_total,-0.03670059226952157,-0.03680168268013313,-0.11328670554063534,0.10896081718726246
pt_n_interchanges,-0.03057381822463377,0.00722785968220103,-0.0221996085326088,0.008084469884853762
dur_driving,0.13279061432703648,0.6714608345370858,0.7500672481776933,-0.9853871958514882
cost_transit,0.011148370174887555,0.02267724895209823,-0.2361577761324062,-0.11897326025352283
cost_driving_total,0.01634916016343385,-0.0596562529101527,0.04578659329804165,-0.11964195320752784

# market share
,mean
walk,0.2017394259572029
cycle,0.15851103886961937
pt,0.31247841119766234
drive,0.3272709518671036

# value of time of driving
,VOT_drive
VOT_drive,68.3286766877502

# value of time of pt
,VOT_pt
VOT_pt,36.48234093490707

