# overall_metrics
,overall
accuracy,0.7117021276595744
macro_f1_score,0.5141511169297561
macro_recall,0.50945069153231

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.7318534178999295,0.16666666666666666,0.7275775356244761,0.6971851213557375
recall,0.44342442356959866,0.0023228803716608595,0.7308704346910851,0.8611850274968955
f1-score,0.55224674288753,0.004581901489117984,0.7292202677868207,0.7705555555555557
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,2077,5,920,1682
cycle,120,2,393,346
pt,363,5,6944,2189
drive,278,0,1287,9709

# prob_derivative
,walk,cycle,pt,drive
age,0.002930887324561412,-0.004984687746945584,0.04837686957668055,-0.046323067911528994
distance,-0.14353446018749721,-0.011563402118001002,0.15890590339773805,-0.003808040609934298
dur_walking,-0.30505478962421473,-0.04632569698669551,0.019331022055646588,0.3320494656240237
dur_cycling,-0.014189692167706717,0.013168581696703215,0.05582035388137702,-0.0547992430668442
dur_pt_access,0.001355134640086203,0.007493202849151714,-0.06901193969897808,0.06016360264764768
dur_pt_inv,-4.336244387224752e-05,0.017796360845351966,-0.06964417421526306,0.051891176818435684
dur_pt_int_total,0.007223494791561147,0.003653799710318459,-0.03310607252599166,0.022228777999990353
pt_n_interchanges,0.007199728409120111,-0.0017655226459278193,-0.022467044601035567,0.017032838827418764
dur_driving,0.05477623550679104,0.026253535983781183,0.1767508788424037,-0.25778065003725775
cost_transit,0.030539196993815607,0.011302050131785191,-0.059364545836102914,0.017523299326054023
cost_driving_total,0.010065075433825786,-0.0010285355860899087,-0.010959796208950734,0.0019232562457942705

# elasticity
,walk,cycle,pt,drive
age,-0.2703558690709831,-0.718780211318715,-0.0008321069591054321,0.2111396236355303
distance,-0.6865690993962253,-0.34924052522612187,0.4261436555736252,-0.21318138862241703
dur_walking,-1.7697187134632857,-1.3191555291485588,-0.4965086794174116,0.7133924534414497
dur_cycling,0.18690156596855187,0.40112886334298675,0.29823447784738066,-0.10324625320967927
dur_pt_access,0.2276093968166864,0.20144480057713246,-0.6830371979976444,0.3717942513562431
dur_pt_inv,0.11990613528462073,0.3436899436554658,-0.3559415785388515,0.2679166032953397
dur_pt_int_total,0.007874060986441497,-0.03997510310057584,-0.16088261252556782,0.10605064412113802
pt_n_interchanges,-0.02348640887996653,-0.022415675875977537,0.02099770620239069,0.0020931995865688478
dur_driving,0.4855676508328449,0.627427673378606,0.8945591431089419,-0.8092430827279972
cost_transit,0.1425580986725393,0.21080904511031,-0.13653677032408232,-0.0037731744365090323
cost_driving_total,0.03061510233136774,0.015600302124747722,0.0034499741589883635,-0.157571163618505

# market share
,mean
walk,0.13366195559501648
cycle,0.052591342478990555
pt,0.35463106632232666
drive,0.4591158628463745

# value of time of driving
,VOT_drive
VOT_drive,-13.000606860723765

# value of time of pt
,VOT_pt
VOT_pt,8.83074764101922

