# overall_metrics
,overall
accuracy,0.6832560790273556
macro_f1_score,0.5218907092106787
macro_recall,0.5192867151668602

# class_specific_metrics
,walk,pt,cycle,drive
precision,0.6284201480404562,0.6983715532525187,0.15995611442745844,0.7028544911487735
recall,0.5784585824081983,0.6954215345753079,0.03739837398373984,0.7658683697001951
f1-score,0.599540863247445,0.696402427524915,0.05928054506026141,0.7323390010100933
support,4684.0,9501.0,861.0,11274.0

# confusion_matrix
,walk,pt,cycle,drive
walk,2709.5,673.1,17.6,1283.8
pt,678.8,6607.2,127.3,2087.7
cycle,169.0,368.7,32.2,291.1
drive,780.2,1822.7,36.7,8634.4

# prob_derivative
,walk,pt,cycle,drive
age,-0.009112377255657826,0.0373112332796019,0.0038666805500402815,-0.032065536785000015
distance,-0.30680175313365404,0.30282539018228394,-0.001120498511630883,0.005096860509844491
dur_walking,-0.47764213278187373,-0.0068367793443016404,-0.0408734260755083,0.5253523376547743
dur_cycling,0.07948412167546531,0.021047511502333784,0.02032885634569095,-0.12086048930446722
dur_pt_access,0.03243236698784785,-0.05050438209482849,0.003978054068848679,0.014093960270089695
dur_pt_inv,-0.004972837610411569,-0.06495475845704486,0.01267389474972465,0.057253700786592046
dur_pt_int_total,0.009721404500730313,-0.014444502384374931,-0.0018149719810592357,0.00653806994140349
pt_n_interchanges,0.018779635962725662,-0.056527809612226775,-0.005536797976222917,0.043284971431175503
dur_driving,-0.015290856316320576,0.19812332140224734,0.01829827702790419,-0.20113074193510308
cost_transit,0.04276402785606769,-0.03256551309709867,0.007172760823648377,-0.017371275688028643
cost_driving_total,-0.004189591524968806,-0.02641981121143115,-0.0032394472172362103,0.033848849871624204

# elasticity
,walk,pt,cycle,drive
age,-0.00978295479099794,-0.05151950192710504,-0.42660693411055195,0.05071745618139832
distance,-1.7297979521520552,1.3205819294340053,-0.9378651383218195,-0.6543810295562955
dur_walking,-3.098738740554826,-1.6014144035720257,-4.430171856834933,1.4004334112857963
dur_cycling,0.9592388791305227,0.5430589443544771,1.7815033654044208,-0.1529803867579011
dur_pt_access,0.5946374043526349,-0.8928239967205758,-0.1245821469689413,0.16730276072286723
dur_pt_inv,0.6880046311839922,-0.5356797898988334,0.5398957455829821,0.40923361874032227
dur_pt_int_total,-0.13783960329551923,-0.3250440187477444,-0.4684622441251566,0.05952514244971386
pt_n_interchanges,0.06475504776038013,-0.08655208917343057,-0.01405272873941425,0.027063162655274066
dur_driving,0.3055948700824027,1.8128994686048154,1.7913439433849392,-1.163057948988187
cost_transit,0.29293347621383764,0.08401007744542688,0.34268262086674817,-0.2348895121248769
cost_driving_total,-0.1574581224435926,0.02183352504973855,-0.2197705120541497,-0.35744586462389183

# market share
,walk,pt,cycle,drive
market_share,0.17817234992980957,0.35527910590171813,0.021186687983572483,0.44535832703113554

# value of time of driving
,VOT_drive
VOT_drive,-19.299841775051174

# value of time of pt
,VOT_pt
VOT_pt,90.79007341258993

