# overall_metrics
,overall
accuracy,0.6951747720364743
macro_f1_score,0.5672280013364988
macro_recall,0.583631741207925

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.6012558869701728,0.10387096774193547,0.7596576451538283,0.7815417187951111
recall,0.7359094790777113,0.18699186991869918,0.6912956530891484,0.7203299627461417
f1-score,0.661802822309686,0.13355454168394856,0.7238662037802391,0.7496884375721209
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3447.0,246.0,381.0,610.0
cycle,190.0,161.0,277.0,233.0
pt,786.0,720.0,6568.0,1427.0
drive,1310.0,423.0,1420.0,8121.0

# prob_derivative
,walk,cycle,pt,drive
age,-0.00196593397797195,-0.006179090059081918,0.01604220526074795,-0.007897180817492605
distance,-0.08511119175733922,-0.008972363311881731,0.05030035433052363,0.04378320046679824
dur_walking,-0.07229435267350054,-0.033121530170783814,0.02329444968968489,0.08212143353393853
dur_cycling,0.002331831987577134,-0.013131221991740624,0.019798695749815597,-0.008999305644578147
dur_pt_access,-0.00018011166230008394,0.0050511926025038284,-0.024440700611900432,0.01956961968343936
dur_pt_inv,-0.0081877546123425,0.009378135862973523,-0.012641527247434437,0.011451146082322814
dur_pt_int_total,-0.0002975736910348364,-0.001633323363972014,-0.011596082757576242,0.013526979920348728
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.007419775230978959,0.020545919118519166,0.08202729429289247,-0.10999298860716329
cost_transit,0.009883826340453318,0.007787016392425624,-0.0048725490855815075,-0.012798294032287216
cost_driving_total,0.005773973143041191,-0.040635364470585474,0.031163206296440874,0.0036981852311865583

# elasticity
,walk,cycle,pt,drive
age,-0.015562792337253236,-0.20403009627054416,0.20276511788504484,0.2504340527244416
distance,-0.04132220745804794,-0.03960763017949929,0.1242360625059266,0.09493694723833168
dur_walking,-0.02728486481044092,-0.17689454836444876,0.06795170194663934,0.2288331950696976
dur_cycling,0.02965554896615889,-0.03501638133377213,0.0945571577383929,0.02067940918803565
dur_pt_access,0.04305651305793743,0.037708054781506926,-0.15156176665657178,0.17465439058150722
dur_pt_inv,0.04897797404603788,0.059333538064132836,-0.0814401136169224,0.13999664956884095
dur_pt_int_total,0.0036944151462765876,-0.004843661857769233,-0.038502699478213116,0.05997619648207192
pt_n_interchanges,0.0,0.0,0.0,0.0
dur_driving,0.06497792243720012,0.10606355761930175,0.45867608597268195,-0.2882916263665958
cost_transit,0.04387902423375374,0.031894854299967274,0.060907944935776774,-0.034279098166310674
cost_driving_total,-0.007881241715483243,-0.0950784046391259,0.10985021745829227,0.02486994255765401

# market share
,mean
walk,0.21175254881381989
cycle,0.16840195655822754
pt,0.30693191289901733
drive,0.3129124343395233

# value of time of driving
,VOT_drive
VOT_drive,80.23908382724392

# value of time of pt
,VOT_pt
VOT_pt,4.328288306854651

