# overall_metrics
,overall
accuracy,0.6804331306990882
macro_f1_score,0.5556136556862807
macro_recall,0.5724135439680953

# class_specific_metrics
,walk,cycle,pt,drive
precision,0.5991812430219575,0.09319526627218935,0.7957708049113233,0.7479288919571971
recall,0.6874466268146883,0.21951219512195122,0.6139353752236607,0.7687599787120809
f1-score,0.6402863392324517,0.1308411214953271,0.6931257798110629,0.7582013822062812
support,4684.0,861.0,9501.0,11274.0

# confusion_matrix
,walk,cycle,pt,drive
walk,3220,378,252,834
cycle,180,189,250,242
pt,895,928,5833,1845
drive,1079,533,995,8667

# prob_derivative
,walk,cycle,pt,drive
age,0.0057621872146731545,0.03263484080018887,-0.0014511191152435457,-0.03694590626022521
distance,-0.20790777599274618,0.07931561995902904,0.07994301663227783,0.04864913861104042
dur_walking,-0.3030701325085629,-0.3232890789994451,0.1878558080322011,0.43850339995005594
dur_cycling,-0.001365378612753348,0.022395965664240357,0.03416297006902432,-0.0551935562229018
dur_pt_access,0.0031826965379820596,0.04700773276274925,-0.0658605831544296,0.01567015439690644
dur_pt_inv,-0.03630232124732666,0.07839007144486276,-0.07769762244624043,0.03560987091569603
dur_pt_int_total,0.11384276706950971,0.2999977646392469,-0.15651163102376653,-0.2573288997488134
pt_n_interchanges,-0.05548946242055191,-0.22004174088733264,0.06983475491367401,0.20569644668609138
dur_driving,0.0036497112424652553,0.0572697587235898,0.14305031015926908,-0.2039697784437947
cost_transit,0.04880901899899037,-0.053079188294427516,-0.04100778120406054,0.045277951374110344
cost_driving_total,0.10453788160416999,0.22134083435137206,-0.06518472071506631,-0.2606939938935013

# elasticity
,walk,cycle,pt,drive
age,-0.08029570682411655,-0.35838794693851417,-0.011958297607930699,0.23315546889615915
distance,-0.37701042230265586,0.6486979131720728,0.2361984491386344,-0.04746687964964143
dur_walking,-2.0639737144438652,-3.004131749277434,0.3899627839916536,1.232699425821305
dur_cycling,0.14021989764005094,0.25212474776146204,0.22360935184067904,-0.19652027758934762
dur_pt_access,0.16673742663207872,0.2934805506858341,-0.5787151093485408,0.13511984903046406
dur_pt_inv,0.006976403615356939,0.43213711202646354,-0.4336920851529695,0.19560505770442826
dur_pt_int_total,0.12719013316901512,0.3138010631377494,-0.18044847630065552,0.013453772607595931
pt_n_interchanges,-0.2845107632428275,-0.476998626685798,0.04472490666401929,0.16649371493382564
dur_driving,0.10601293105334023,0.36264972549546215,0.7294726960512309,-0.8952559378890711
cost_transit,-0.3599105256562014,-0.632447113808398,0.14001922241518608,0.25805971908141057
cost_driving_total,-0.017048602144638183,-0.2219623673911313,0.15346736330668762,-0.013067753326193374

# market share
,mean
walk,0.186565101146698
cycle,0.1565738320350647
pt,0.2906486690044403
drive,0.36621174216270447

# value of time of driving
,VOT_drive
VOT_drive,-37.77208567219103

# value of time of pt
,VOT_pt
VOT_pt,-22.00262189631641

